molecule_id,gas_conformation,sol_conformation,num_atoms,atomic_numbers,gas_xyz,sol_xyz,dielectric_const,gas_energy,sol_energy,solvation_energy,gas_hlgap,sol_hlgap,gas_dipole,sol_dipole
49,Geom-m49-c2,Geom-m49-c2,12,"[6, 6, 6, 6, 17, 1, 1, 1, 1, 1, 1, 1]","[0.184764, -1.524984, -0.238413, 0.009663, -0.220908, 0.01675, -1.34115, 0.358942, 0.322129, 1.160449, 0.730865, -0.009417, 1.49462, 1.385343, 1.661176, 1.167074, -1.926784, -0.455477, -0.650258, -2.214464, -0.234305, -1.596739, 1.139952, -0.395383, -1.348397, 0.819746, 1.31048, -2.115853, -0.402747, 0.294277, 2.076017, 0.259714, -0.343529, 0.959909, 1.595325, -0.63399]","[0.182808, -1.527386, -0.242589, 0.00858, -0.222171, 0.017865, -1.343917, 0.358034, 0.325018, 1.161725, 0.729141, -0.012658, 1.48986, 1.395403, 1.666166, 1.16606, -1.92267, -0.463247, -0.65393, -2.212216, -0.241258, -1.598417, 1.1329, -0.397781, -1.343594, 0.827897, 1.307496, -2.11317, -0.405335, 0.305628, 2.079338, 0.254744, -0.332898, 0.964757, 1.591659, -0.637444]",78.4,-16777.9176,-16778.035564,-0.11796400000093854,7.050333,6.974374,0.407458,0.55397
49,Geom-m49-c3,Geom-m49-c3,12,"[6, 6, 6, 6, 17, 1, 1, 1, 1, 1, 1, 1]","[0.537271, -1.420655, 0.247408, 0.04351, -0.197495, 0.028229, -1.414324, 0.0219, -0.281428, 0.851584, 1.061241, 0.062524, 2.601959, 0.81226, 0.433129, 1.583695, -1.575471, 0.469417, -0.105331, -2.291236, 0.207146, -1.873739, 0.67633, 0.460556, -1.961174, -0.916695, -0.296111, -1.535743, 0.50619, -1.251273, 0.804624, 1.57689, -0.892632, 0.467666, 1.746742, 0.812934]","[0.537324, -1.42389, 0.248153, 0.041974, -0.198991, 0.028411, -1.41688, 0.021772, -0.282973, 0.847043, 1.062974, 0.06227, 2.607189, 0.812004, 0.432543, 1.58415, -1.571363, 0.469271, -0.106413, -2.291294, 0.207465, -1.871498, 0.677113, 0.459427, -1.960627, -0.916368, -0.295471, -1.533107, 0.506264, -1.250407, 0.803281, 1.575775, -0.892926, 0.467564, 1.746003, 0.814136]",78.4,-16777.876765,-16777.99822,-0.12145500000042375,7.489142,7.525323,0.477211,0.654977
49,Geom-m49-c4,Geom-m49-c4,12,"[6, 6, 6, 1, 1, 17, 6, 1, 1, 1, 1, 1]","[1.831802, -1.07863, -0.350657, 1.05297, -0.089351, 0.108832, -0.214247, -0.383617, 0.842612, -0.270441, 0.147152, 1.787453, -0.3473, -1.442362, 1.024919, -1.662084, 0.161028, -0.125902, 1.412399, 1.357691, -0.0674, 0.642517, 1.879575, -0.636741, 2.359198, 1.471108, -0.588762, 1.487014, 1.857066, 0.899649, 2.758276, -0.867952, -0.870199, 1.556301, -2.117596, -0.215965]","[1.835713, -1.081767, -0.348637, 1.054232, -0.089359, 0.106378, -0.212439, -0.385878, 0.842567, -0.269062, 0.141774, 1.788272, -0.35104, -1.444857, 1.015621, -1.66657, 0.170866, -0.125676, 1.412096, 1.359873, -0.068657, 0.636957, 1.880137, -0.629599, 2.35243, 1.469422, -0.599782, 1.495481, 1.852468, 0.89768, 2.761257, -0.862288, -0.863019, 1.557352, -2.116279, -0.20731]",78.4,-16777.917322,-16778.03646,-0.11913799999820185,7.050375,6.981611,0.407448,0.552428
49,Geom-m49-c5,Geom-m49-c5,12,"[6, 6, 6, 1, 1, 17, 6, 1, 1, 1, 1, 1]","[-0.96406, -1.436259, -0.000364, -1.042935, -0.101445, -0.00125, 0.137995, 0.817232, -0.006025, 0.127984, 1.464203, 0.866755, 0.122305, 1.462419, -0.880043, 1.736141, -0.024826, -0.010363, -2.37007, 0.611295, 0.002586, -2.46194, 1.254287, 0.878944, -3.197251, -0.092965, 0.005929, -2.46779, 1.252839, -0.8742, -1.861101, -2.042705, 0.003166, -0.010592, -1.945323, -0.003123]","[-0.963425, -1.440308, -0.000721, -1.045283, -0.103164, -0.001094, 0.134078, 0.818553, -0.005768, 0.125885, 1.463181, 0.867746, 0.120227, 1.46142, -0.880345, 1.739965, -0.026087, -0.010179, -2.372048, 0.613145, 0.00165, -2.458856, 1.253844, 0.877902, -3.196073, -0.092758, 0.007517, -2.46538, 1.251334, -0.874069, -1.862935, -2.040041, 0.002835, -0.007472, -1.940366, -0.003463]",78.4,-16777.876637,-16777.999217,-0.1225799999992887,7.489131,7.523432,0.47719,0.654186
50,Geom-m50-c1,Geom-m50-c1,15,"[6, 6, 7, 6, 6, 6, 6, 8, 1, 1, 1, 1, 1, 1, 1]","[0.887474, -0.015887, -0.147664, 2.385118, -0.060527, -0.00108, 3.059423, 1.099442, 0.129168, 4.403863, 1.061893, 0.260828, 5.134951, -0.127993, 0.268708, 4.454341, -1.341876, 0.134915, 3.064414, -1.301845, -0.001124, 2.3341, -2.44965, -0.136238, 0.525221, 1.00798, -0.126976, 0.40165, -0.573237, 0.654002, 0.574776, -0.47676, -1.085307, 4.917686, 2.022938, 0.364288, 6.215887, -0.115206, 0.376889, 4.986362, -2.291318, 0.136106, 2.914544, -3.222195, -0.120512]","[0.885429, -0.017783, -0.148607, 2.384926, -0.05667, -0.000211, 3.060443, 1.105353, 0.130623, 4.408592, 1.064915, 0.261867, 5.137465, -0.126682, 0.268978, 4.455425, -1.341939, 0.134979, 3.065478, -1.297856, -0.000812, 2.33118, -2.44765, -0.137296, 0.517642, 1.002687, -0.127286, 0.406629, -0.578404, 0.652447, 0.58052, -0.482434, -1.083549, 4.923592, 2.023793, 0.365314, 6.215996, -0.113509, 0.376526, 4.988126, -2.287679, 0.135962, 2.898366, -3.230386, -0.122933]",78.4,-9866.163775,-9866.475309,-0.31153399999857356,5.888311,5.854736,0.639794,0.965346
51,Geom-m51-c1,Geom-m51-c1,15,"[8, 16, 8, 8, 16, 8, 8, 6, 9, 9, 9, 6, 9, 9, 9]","[1.299767, -0.96164, -0.4245, 2.635771, -0.43315, -0.338231, 3.770329, -1.079306, -0.940368, 2.627909, 1.197875, -0.835715, 1.873903, 1.998916, -2.138612, 2.010263, 1.201012, -3.32876, 0.608899, 2.505649, -1.680151, 3.16866, 3.408014, -2.140251, 3.17953, 4.041992, -0.950081, 4.399238, 2.919967, -2.396248, 2.829537, 4.288074, -3.108574, 3.044513, 0.027478, 1.473569, 4.212129, 0.698988, 1.539199, 2.06361, 0.786793, 2.002006, 3.150963, -1.117855, 2.183536]","[1.419581, -1.019502, -0.554516, 2.753566, -0.509593, -0.353678, 3.929711, -1.241739, -0.740964, 2.880946, 1.025815, -1.066167, 1.903656, 1.948132, -2.095607, 1.843494, 1.308097, -3.385845, 0.714645, 2.336257, -1.376769, 3.149302, 3.400731, -2.130912, 3.443094, 3.800414, -0.876996, 4.285619, 3.040969, -2.759322, 2.581783, 4.429099, -2.799938, 2.957119, 0.132533, 1.439995, 4.142514, 0.757609, 1.585304, 1.963715, 0.993177, 1.745301, 2.906276, -0.919192, 2.286933]",78.4,-50258.693657,-50258.857689,-0.16403199999331264,7.722135,7.799189,0.493292,0.624605
51,Geom-m51-c10,Geom-m51-c10,15,"[8, 16, 8, 8, 16, 8, 8, 6, 9, 9, 9, 6, 9, 9, 9]","[-1.461112, 2.001362, 0.929668, -1.221934, 0.979529, -0.048493, -0.920076, 1.262071, -1.427556, 0.000201, -0.000282, 0.605611, 1.221404, -0.978891, -0.052019, 0.917616, -1.258861, -1.431183, 1.461931, -2.002545, 0.923904, 2.60584, 0.345861, 0.048619, 3.691818, -0.107069, -0.614285, 2.936582, 0.580291, 1.334392, 2.186004, 1.497307, -0.518369, -2.606204, -0.345434, 0.051617, -2.935087, -0.582321, 1.337416, -2.187169, -1.495787, -0.518172, -3.693143, 0.108741, -0.608856]","[-1.448413, 2.014929, 0.917675, -1.242597, 0.985911, -0.063465, -0.982309, 1.274121, -1.452783, 0.005122, 0.021167, 0.55008, 1.220327, -0.960036, -0.090215, 0.944962, -1.217277, -1.482817, 1.412052, -2.013975, 0.868873, 2.635792, 0.324782, 0.067459, 3.736265, -0.158442, -0.547233, 2.920889, 0.557676, 1.363999, 2.276252, 1.486712, -0.520917, -2.621182, -0.342073, 0.07977, -2.918147, -0.577099, 1.372581, -2.214018, -1.493704, -0.496518, -3.728324, 0.101282, -0.554194]",78.4,-50258.79404,-50258.927879,-0.13383900000189897,8.106772,8.067009,0.07816,0.149359
51,Geom-m51-c11,Geom-m51-c11,15,"[8, 16, 8, 8, 16, 8, 8, 6, 9, 9, 9, 6, 9, 9, 9]","[-1.498432, -2.036213, -0.827109, -1.242031, -0.967715, 0.095233, -0.938753, -1.181455, 1.486313, -0.009493, -0.040091, -0.613218, 1.227386, 0.954691, -0.01153, 0.93275, 1.310486, 1.352055, 1.477969, 1.922554, -1.040409, 2.593387, -0.392381, -0.047118, 3.687454, 0.079085, 0.589014, 2.916945, -0.697135, -1.319906, 2.159698, -1.507279, 0.579374, -2.608962, 0.368663, -0.070177, -2.172492, 1.541682, 0.436857, -3.69927, -0.035425, 0.616754, -2.939643, 0.541907, -1.36563]","[-1.495625, -2.049673, -0.81724, -1.262203, -0.97513, 0.10742, -0.992048, -1.195821, 1.507198, -0.004078, -0.066537, -0.567154, 1.22389, 0.938104, 0.00916, 0.948991, 1.293594, 1.380145, 1.433214, 1.921445, -1.018757, 2.619862, -0.375505, -0.055866, 3.730778, 0.136725, 0.514811, 2.894101, -0.711647, -1.331836, 2.246536, -1.483225, 0.621537, -2.619176, 0.368095, -0.090671, -2.181344, 1.544016, 0.40814, -3.723307, -0.014543, 0.585301, -2.933078, 0.531473, -1.391687]",78.4,-50258.793822,-50258.928244,-0.13442200000281446,8.106917,8.067634,0.078248,0.139931
51,Geom-m51-c12,Geom-m51-c12,15,"[8, 16, 8, 8, 16, 8, 8, 6, 9, 9, 9, 6, 9, 9, 9]","[1.057904, 1.135029, -1.472606, 1.32808, 0.828373, -0.092123, 1.688249, 1.821657, 0.878346, 0.000986, 0.003472, 0.571101, -1.328488, -0.829251, -0.077421, -1.68512, -1.81088, 0.906126, -1.06331, -1.152359, -1.455118, -2.547349, 0.649718, 0.016351, -2.845012, 0.930019, 1.301025, -3.680697, 0.323165, -0.641537, -1.996499, 1.739994, -0.559346, 2.547314, -0.649392, 0.014867, 1.994366, -1.746481, -0.545677, 2.849732, -0.914279, 1.3017, 3.678215, -0.330772, -0.651073]","[1.128179, 1.122141, -1.513673, 1.354159, 0.822641, -0.121336, 1.686368, 1.831858, 0.846528, -0.000422, 0.025935, 0.508542, -1.331905, -0.80451, -0.111328, -1.64471, -1.816554, 0.860489, -1.101819, -1.108581, -1.503288, -2.575816, 0.647816, 0.040812, -2.83899, 0.910831, 1.335714, -3.724188, 0.309262, -0.58358, -2.067982, 1.756764, -0.540382, 2.560107, -0.66112, 0.043831, 2.016867, -1.763794, -0.51474, 2.825404, -0.909242, 1.341501, 3.713119, -0.365435, -0.594476]",78.4,-50258.793964,-50258.924988,-0.13102400000207126,8.106768,8.06482,0.078159,0.147997
51,Geom-m51-c13,Geom-m51-c13,15,"[8, 16, 8, 8, 16, 8, 8, 6, 9, 9, 9, 6, 9, 9, 9]","[-1.410238, 0.58068, 2.107114, -1.411629, 0.811482, 0.687955, -1.613913, 2.113643, 0.109061, 0.004948, 0.120996, 0.036566, 1.554704, 0.758484, -0.279056, 1.965648, 1.577511, 0.830901, 1.579543, 1.22047, -1.640373, 2.384489, -0.96233, -0.168646, 2.216588, -1.490967, 1.060331, 3.705634, -0.807056, -0.408708, 1.862858, -1.799051, -1.08862, -2.540899, -0.47234, -0.171372, -2.420626, -0.386914, -1.511609, -3.819405, -0.206391, 0.177722, -2.224473, -1.721671, 0.225627]","[-0.977772, 0.257097, 2.004169, -1.315396, 0.747606, 0.691115, -1.719588, 2.111317, 0.46075, -0.046625, 0.366603, -0.374243, 1.584406, 0.787413, -0.492267, 1.909537, 1.748331, 0.534147, 1.834878, 1.029732, -1.887855, 2.257191, -0.939794, -0.006606, 1.762974, -1.310035, 1.193643, 3.604498, -0.887643, 0.067356, 1.901056, -1.857887, -0.929314, -2.519222, -0.462199, -0.176515, -2.764394, -0.069138, -1.440987, -3.679577, -0.477512, 0.514753, -1.998735, -1.707346, -0.191252]",78.4,-50258.693644,-50258.872788,-0.17914400000154274,7.721987,7.889849,0.493339,0.602648
51,Geom-m51-c14,Geom-m51-c14,15,"[8, 16, 8, 8, 16, 8, 8, 6, 9, 9, 9, 6, 9, 9, 9]","[-1.82615, -1.741255, -0.832735, -1.526823, -0.830262, 0.240649, -1.604883, -1.205427, 1.626451, 0.000451, -0.122722, -0.032437, 1.490924, -0.768827, -0.550863, 1.566071, -0.629181, -1.979876, 1.7273, -2.017433, 0.125004, 2.492178, 0.631053, 0.285652, 2.292203, 0.624526, 1.61907, 2.133973, 1.83184, -0.212702, 3.802772, 0.418547, 0.031991, -2.4436, 0.827573, -0.029528, -2.023256, 1.750958, 0.858861, -3.765618, 0.609607, 0.149158, -2.235151, 1.285594, -1.280433]","[-1.786489, -1.813693, -0.694578, -1.576145, -0.861615, 0.367988, -1.878911, -1.155604, 1.743105, 0.03225, -0.323289, 0.330706, 1.426983, -0.774869, -0.51639, 1.215237, -0.533835, -1.922337, 1.884844, -2.048015, -0.018423, 2.455127, 0.64678, 0.245804, 2.55487, 0.503946, 1.581539, 1.882747, 1.836697, -0.031487, 3.693084, 0.615814, -0.29568, -2.317955, 0.840017, -0.106595, -2.053802, 1.751132, 0.851183, -3.655866, 0.714228, -0.240139, -1.795582, 1.266895, -1.276432]",78.4,-50258.693712,-50258.860788,-0.16707599999790546,7.722066,7.81471,0.49332,0.626679
51,Geom-m51-c15,Geom-m51-c15,15,"[8, 16, 8, 8, 16, 8, 8, 6, 9, 9, 9, 6, 9, 9, 9]","[1.465169, 1.999037, -0.908424, 1.223455, 0.976987, 0.068885, 0.921174, 1.259154, 1.447933, -3.5e-05, -0.000132, -0.586714, -1.22346, -0.976965, 0.069426, -0.921048, -1.258527, 1.448569, -1.465267, -1.999443, -0.907412, -2.605377, 0.350425, -0.03108, -2.183787, 1.500645, 0.537088, -3.692627, -0.101017, 0.630752, -2.934835, 0.586473, -1.316888, 2.605366, -0.350449, -0.031176, 2.183828, -1.500421, 0.537532, 3.692678, 0.101281, 0.630359, 2.934707, -0.587057, -1.31691]","[1.455407, 2.01221, -0.898855, 1.245021, 0.983968, 0.08207, 0.983063, 1.273057, 1.470883, -0.005135, 0.023245, -0.533389, -1.221509, -0.957295, 0.10543, -0.945316, -1.218818, 1.497038, -1.416332, -2.008343, -0.856124, -2.63521, 0.330053, -0.046933, -2.2774, 1.488152, 0.547669, -3.737595, -0.156967, 0.562583, -2.918387, 0.569856, -1.343328, 2.61982, -0.348056, -0.057789, 2.211358, -1.496078, 0.523969, 3.729809, 0.095045, 0.570298, 2.912348, -0.590038, -1.351581]",78.4,-50258.794032,-50258.927373,-0.13334100000065519,8.106767,8.065279,0.078133,0.145025
51,Geom-m51-c2,Geom-m51-c2,15,"[8, 16, 8, 8, 16, 8, 8, 6, 9, 9, 9, 6, 9, 9, 9]","[1.50498, 0.566214, -2.044469, 1.464937, 0.767617, -0.621407, 1.698494, 2.048281, -0.00739, -0.000584, 0.122409, -0.035114, -1.53351, 0.816447, 0.24098, -1.872657, 1.672531, -0.865265, -1.586923, 1.25306, 1.609835, -2.427217, -0.866727, 0.067432, -1.971639, -1.741384, 0.987202, -2.238262, -1.378247, -1.165721, -3.748585, -0.662354, 0.265874, 2.510395, -0.578624, 0.248385, 2.345919, -0.515795, 1.585174, 3.810181, -0.358085, -0.05009, 2.158437, -1.805589, -0.186636]","[1.052955, 0.26654, -1.961554, 1.365805, 0.711755, -0.626397, 1.820081, 2.050834, -0.349584, 0.045905, 0.363049, 0.386519, -1.571834, 0.843384, 0.452266, -1.822431, 1.832581, -0.568105, -1.864711, 1.072033, 1.841863, -2.288704, -0.849488, -0.088169, -2.002227, -1.795394, 0.829198, -1.763522, -1.217207, -1.276525, -3.629967, -0.745483, -0.211575, 2.486448, -0.568667, 0.251245, 2.708807, -0.21285, 1.53088, 3.666228, -0.622081, -0.404351, 1.911132, -1.789252, 0.22308]",78.4,-50258.693683,-50258.87236,-0.1786770000035176,7.721791,7.889756,0.493514,0.604422
51,Geom-m51-c3,Geom-m51-c3,15,"[8, 16, 8, 8, 16, 8, 8, 6, 9, 9, 9, 6, 9, 9, 9]","[-1.63253, -1.417935, -1.409644, -1.518843, -0.869395, -0.085481, -1.773726, -1.639898, 1.103236, 0.006031, -0.117995, 0.048245, 1.517925, -0.675971, 0.605576, 1.755582, -1.99792, 0.088244, 1.626328, -0.354213, 2.002717, 2.477793, 0.616761, -0.428533, 3.79712, 0.453706, -0.183666, 2.113966, 1.867253, -0.078594, 2.245893, 0.437169, -1.744575, -2.45024, 0.800013, 0.001221, -2.210713, 1.415343, 1.176816, -3.773857, 0.54786, -0.106582, -2.069708, 1.607208, -1.009811]","[-1.355757, -1.151761, -1.564285, -1.455003, -0.819406, -0.165594, -1.816613, -1.794753, 0.832539, -0.011747, -0.053713, 0.30423, 1.533321, -0.592823, 0.727996, 1.682161, -1.975226, 0.341079, 1.784224, -0.136033, 2.069989, 2.447764, 0.54077, -0.514712, 3.778373, 0.389351, -0.339717, 2.119992, 1.83239, -0.307909, 2.128668, 0.202336, -1.781911, -2.487282, 0.777007, 0.059074, -2.47309, 1.178056, 1.344974, -3.760293, 0.509816, -0.30646, -2.003699, 1.765975, -0.720122]",78.4,-50258.693716,-50258.85651,-0.16279399999621091,7.722188,7.802801,0.493223,0.610171
51,Geom-m51-c4,Geom-m51-c4,15,"[8, 16, 8, 8, 16, 8, 8, 6, 9, 9, 9, 6, 9, 9, 9]","[-0.993438, 1.426161, 1.230289, -1.226348, 0.979551, -0.118435, -1.414535, 1.876132, -1.22246, 0.025365, -0.066107, -0.58888, 1.210349, -0.953947, 0.241224, 1.497488, -2.085999, -0.591936, 0.837461, -1.068168, 1.627108, 2.600557, 0.354967, 0.051896, 2.995637, 0.435216, -1.234584, 3.651163, -0.010917, 0.817594, 2.155067, 1.564245, 0.455313, -2.606136, -0.35382, -0.128382, -3.723851, 0.171209, 0.418417, -2.217942, -1.426251, 0.594643, -2.870974, -0.743696, -1.391481]","[-1.059167, 1.448567, 1.255763, -1.25226, 0.992507, -0.09864, -1.417756, 1.894133, -1.20559, 0.028815, -0.022619, -0.537289, 1.205547, -0.930522, 0.262014, 1.437654, -2.080962, -0.567892, 0.861843, -1.037212, 1.659668, 2.631066, 0.332109, 0.036632, 2.970376, 0.43452, -1.263413, 3.70398, -0.086008, 0.742015, 2.251102, 1.546735, 0.490269, -2.614277, -0.358216, -0.147829, -3.760808, 0.150908, 0.349861, -2.240288, -1.418947, 0.600045, -2.825964, -0.766417, -1.415286]",78.4,-50258.79393,-50258.926288,-0.1323580000025686,8.10673,8.061689,0.078201,0.141351
51,Geom-m51-c5,Geom-m51-c5,15,"[8, 16, 8, 8, 16, 8, 8, 6, 9, 9, 9, 6, 9, 9, 9]","[1.464257, 2.073791, -0.708735, 1.203564, 0.977503, 0.17915, 0.851578, 1.150193, 1.564448, 0.015809, 0.040285, -0.590512, -1.215991, -0.99659, -0.052879, -0.956427, -1.379139, 1.31059, -1.411325, -1.944218, -1.112119, -2.611157, 0.319879, -0.100189, -2.901167, 0.648724, -1.375067, -2.223644, 1.428382, 0.566615, -3.713593, -0.191702, 0.48875, 2.605551, -0.323557, 0.026029, 2.980978, -0.457523, -1.261864, 2.18046, -1.518122, 0.490654, 3.663951, 0.087784, 0.757139]","[1.449022, 2.085015, -0.685878, 1.217207, 0.976109, 0.197654, 0.892431, 1.145677, 1.592998, 0.012487, 0.049659, -0.54735, -1.220049, -0.986644, -0.041614, -0.983874, -1.380904, 1.325936, -1.382529, -1.940144, -1.105517, -2.631461, 0.310951, -0.109297, -2.897272, 0.656686, -1.384003, -2.279123, 1.415512, 0.583394, -3.742606, -0.221369, 0.444755, 2.62092, -0.318629, 0.00686, 2.959993, -0.459807, -1.289355, 2.216614, -1.513145, 0.490041, 3.701081, 0.096726, 0.703387]",78.4,-50258.793778,-50258.928551,-0.13477299999794923,8.106849,8.069539,0.078229,0.142767
51,Geom-m51-c6,Geom-m51-c6,15,"[8, 16, 8, 8, 16, 8, 8, 6, 9, 9, 9, 6, 9, 9, 9]","[-1.60829, -0.877, -1.832356, -1.518035, -0.789953, -0.400033, -1.784642, -1.906531, 0.468208, -0.000992, -0.119737, -0.00355, 1.508589, -0.825462, 0.358298, 1.762363, -1.901141, -0.563758, 1.598298, -0.983477, 1.784566, 2.470466, 0.739771, -0.177164, 2.093392, 1.802809, 0.561974, 2.2548, 1.005039, -1.48144, 3.788118, 0.509219, 0.017271, -2.462758, 0.757927, 0.211068, -2.245569, 0.956431, 1.526906, -3.782709, 0.552126, 0.004813, -2.072893, 1.851609, -0.474809]","[-1.872521, -0.6585, -1.995593, -1.559598, -0.758581, -0.596157, -1.725195, -1.979758, 0.154346, 0.034861, -0.208121, -0.425621, 1.414997, -0.769864, 0.379162, 1.871775, -1.978523, -0.259534, 1.181755, -0.695052, 1.800949, 2.466071, 0.723962, -0.19266, 1.863734, 1.880827, 0.149076, 2.647924, 0.695414, -1.527347, 3.669706, 0.655936, 0.418385, -2.351345, 0.705596, 0.353357, -1.847922, 0.777451, 1.603189, -3.686233, 0.512529, 0.42496, -2.107873, 1.868312, -0.286516]",78.4,-50258.693423,-50258.868036,-0.17461300000286428,7.72128,7.854669,0.493799,0.603234
51,Geom-m51-c7,Geom-m51-c7,15,"[8, 16, 8, 8, 16, 8, 8, 6, 9, 9, 9, 6, 9, 9, 9]","[1.790474, -1.950483, 0.476908, 1.525165, -0.831824, -0.389046, 1.626592, -0.912912, -1.820976, 0.00205, -0.170227, -0.001487, -1.506987, -0.884266, 0.345905, -1.745549, -1.961995, -0.577824, -1.609632, -1.04181, 1.771341, -2.472748, 0.674984, -0.199969, -2.109376, 1.740612, 0.542291, -2.245621, 0.940862, -1.502181, -3.790891, 0.436738, -0.018583, 2.45798, 0.718072, 0.235101, 2.067962, 1.81262, -0.449305, 3.780374, 0.519331, 0.037748, 2.230207, 0.910298, 1.550077]","[1.737095, -2.026527, 0.160685, 1.569163, -0.801996, -0.582629, 1.891724, -0.690655, -1.979625, -0.029724, -0.261194, -0.422824, -1.415872, -0.828769, 0.366712, -1.861281, -2.03882, -0.277379, -1.198163, -0.753927, 1.790959, -2.466604, 0.661255, -0.215609, -1.87186, 1.820309, 0.13197, -2.634899, 0.631913, -1.552068, -3.676103, 0.589061, 0.383251, 2.345045, 0.664399, 0.376395, 2.097097, 1.82692, -0.259877, 3.680754, 0.480272, 0.455473, 1.833629, 0.727761, 1.624566]",78.4,-50258.693735,-50258.866703,-0.17296799999894574,7.722145,7.852966,0.49326,0.601262
51,Geom-m51-c8,Geom-m51-c8,15,"[8, 16, 8, 8, 16, 8, 8, 6, 9, 9, 9, 6, 9, 9, 9]","[-1.137525, -0.387333, -1.68141, -1.169641, -0.954138, -0.358358, -1.171256, -2.366678, -0.107612, 0.120585, -0.331211, 0.552025, 1.149215, 1.010127, 0.39631, 0.567172, 1.953699, -0.522202, 1.540323, 1.352785, 1.733384, 2.574727, 0.061075, -0.469163, 3.16378, -0.788928, 0.395747, 2.093863, -0.637798, -1.519839, 3.488906, 0.952946, -0.908224, -2.554997, -0.115142, 0.670565, -3.733563, -0.28115, 0.032323, -2.63122, -0.673088, 1.895492, -2.300269, 1.204733, 0.799461]","[-1.203569, -0.394182, -1.69849, -1.197358, -0.950607, -0.36808, -1.17605, -2.365769, -0.117996, 0.116092, -0.323792, 0.495889, 1.14825, 1.005039, 0.363563, 0.59117, 1.954736, -0.568805, 1.498075, 1.358367, 1.712799, 2.601879, 0.061604, -0.458535, 3.156432, -0.804029, 0.412199, 2.161553, -0.619255, -1.53851, 3.537414, 0.953686, -0.850963, -2.561742, -0.119241, 0.695078, -3.757762, -0.290332, 0.09374, -2.60266, -0.669914, 1.924384, -2.311623, 1.203589, 0.812227]",78.4,-50258.793888,-50258.92569,-0.13180199999624165,8.106933,8.064597,0.078232,0.142405
51,Geom-m51-c9,Geom-m51-c9,15,"[8, 16, 8, 8, 16, 8, 8, 6, 9, 9, 9, 6, 9, 9, 9]","[-1.162061, 2.088247, -1.124331, -1.055792, 0.670593, -0.931688, -0.677321, -0.242134, -1.978804, -0.015935, 0.467654, 0.394593, 1.058461, -0.74967, 0.889856, 1.113153, -0.656389, 2.3204, 0.75272, -1.969829, 0.189499, 2.62605, 0.055581, 0.130897, 3.647274, -0.825219, 0.203192, 2.402571, 0.373325, -1.162417, 2.954313, 1.172447, 0.810906, -2.628609, 0.020734, -0.045298, -2.375262, -1.175322, 0.528138, -3.024337, 0.892102, 0.90427, -3.615124, -0.122119, -0.956514]","[-1.160083, 2.077329, -1.138628, -1.077997, 0.656319, -0.943368, -0.730114, -0.257662, -2.003939, -0.010864, 0.440515, 0.352991, 1.068825, -0.751676, 0.863513, 1.086692, -0.668589, 2.298436, 0.792745, -1.980913, 0.159381, 2.647482, 0.067139, 0.144467, 3.677175, -0.799824, 0.246158, 2.458581, 0.377547, -1.156293, 2.948591, 1.191096, 0.825894, -2.643031, 0.027023, -0.028072, -2.39716, -1.176654, 0.531785, -3.007205, 0.895443, 0.935975, -3.653535, -0.097093, -0.915604]",78.4,-50258.79391,-50258.926545,-0.13263500000175554,8.10682,8.063858,0.0782,0.144328
52,Geom-m52-c1,Geom-m52-c1,13,"[6, 6, 6, 6, 7, 8, 6, 8, 17, 1, 1, 1, 1]","[1.018308, -0.143312, -0.077373, 2.492083, 0.063963, -0.071193, 3.270367, 1.199032, -0.069862, 4.601141, 0.687429, -0.062962, 4.583781, -0.646062, -0.060525, 3.282445, -1.021945, -0.065624, 5.892831, 1.362415, -0.058461, 6.152117, 2.524776, -0.059554, 7.267937, 0.194653, -0.049996, 0.498272, 0.810262, -0.08124, 0.697314, -0.705951, 0.800193, 0.705077, -0.708825, -0.955899, 2.953116, 2.231085, -0.073215]","[1.017788, -0.14701, -0.078243, 2.489868, 0.067675, -0.071053, 3.265666, 1.208276, -0.070353, 4.595591, 0.694028, -0.063091, 4.582136, -0.642763, -0.06006, 3.280955, -1.01658, -0.065137, 5.885639, 1.357649, -0.058525, 6.167461, 2.521118, -0.059701, 7.25957, 0.186379, -0.049563, 0.496739, 0.805166, -0.079486, 0.707691, -0.712021, 0.799881, 0.71481, -0.713835, -0.956502, 2.950876, 2.239439, -0.073878]",78.4,-23344.85552,-23345.109435,-0.2539149999975052,5.697453,5.33334,1.112866,1.443077
